Country,EdLevel,YearsCodePro,DevType,OrgSize,RemoteWork,Salary,CountryName,EducationLevel,RemoteWorkLabel,DevTypeLabel,OrgSizeLabel
16,4,3.0,8,0,2,117000.0,United States of America,School,Remote,Developer,1k-4.9k
15,0,4.0,17,5,2,64552.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Product manager,20-99
16,0,5.0,16,3,1,240000.0,United States of America,Bachelor's,In-person,Other (please specify):,100-499
11,2,7.0,8,4,1,28338.0,Poland,Other,In-person,Developer,2 to 9 employees
15,3,12.0,8,7,2,173793.0,United Kingdom of Great Britain and Northern Ireland,Postgraduate,Remote,Developer,500-999
16,1,5.0,19,7,2,70000.0,United States of America,Master's,Remote,Research & Development role,500-999
16,0,5.0,8,5,2,185000.0,United States of America,Bachelor's,Remote,Developer,20-99
15,4,22.0,8,5,2,124138.0,United Kingdom of Great Britain and Northern Ireland,School,Remote,Developer,20-99
8,0,15.0,8,1,0,47119.0,Italy,Bachelor's,Hybrid,Developer,10-19
15,3,2.0,12,3,2,69517.0,United Kingdom of Great Britain and Northern Ireland,Postgraduate,Remote,Engineer,100-499
16,2,4.0,8,3,2,115000.0,United States of America,Other,Remote,Developer,100-499
15,0,36.0,8,2,0,115448.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,10k+
16,0,8.0,8,3,2,201250.0,United States of America,Bachelor's,Remote,Developer,100-499
2,3,13.0,8,3,1,159856.0,Canada,Postgraduate,In-person,Developer,100-499
15,1,10.0,19,7,0,58966.0,United Kingdom of Great Britain and Northern Ireland,Master's,Hybrid,Research & Development role,500-999
16,1,8.0,8,7,0,125000.0,United States of America,Master's,Hybrid,Developer,500-999
15,0,4.0,8,3,0,63757.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,100-499
15,0,5.0,8,0,0,49655.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,1k-4.9k
2,1,13.0,8,7,2,113758.0,Canada,Master's,Remote,Developer,500-999
5,1,8.0,4,5,0,66396.0,Germany,Master's,Hybrid,Data scientist or machine learning specialist,20-99
4,1,5.0,16,3,1,78175.0,France,Master's,In-person,Other (please specify):,100-499
0,0,18.0,8,3,2,132208.0,Australia,Bachelor's,Remote,Developer,100-499
16,0,8.0,8,3,2,156000.0,United States of America,Bachelor's,Remote,Developer,100-499
4,3,4.0,4,4,0,55151.0,France,Postgraduate,Hybrid,Data scientist or machine learning specialist,2 to 9 employees
16,3,5.0,19,2,2,141000.0,United States of America,Postgraduate,Remote,Research & Development role,10k+
16,0,12.0,8,2,2,190000.0,United States of America,Bachelor's,Remote,Developer,10k+
15,2,3.0,8,4,0,34883.0,United Kingdom of Great Britain and Northern Ireland,Other,Hybrid,Developer,2 to 9 employees
15,1,1.0,4,0,2,55862.0,United Kingdom of Great Britain and Northern Ireland,Master's,Remote,Data scientist or machine learning specialist,1k-4.9k
9,2,8.0,8,5,1,40859.0,Netherlands,Other,In-person,Developer,20-99
13,2,1.0,8,2,0,40082.0,Sweden,Other,Hybrid,Developer,10k+
16,0,11.0,8,5,2,140000.0,United States of America,Bachelor's,Remote,Developer,20-99
5,0,7.0,8,5,0,55901.0,Germany,Bachelor's,Hybrid,Developer,20-99
2,0,5.0,12,0,2,141268.0,Canada,Bachelor's,Remote,Engineer,1k-4.9k
14,1,19.0,8,4,1,110216.0,Switzerland,Master's,In-person,Developer,2 to 9 employees
15,0,2.0,8,5,2,43448.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Developer,20-99
4,1,5.0,13,3,1,50332.0,France,Master's,In-person,Engineering manager,100-499
16,0,6.0,8,5,2,160000.0,United States of America,Bachelor's,Remote,Developer,20-99
4,1,2.0,4,3,0,44978.0,France,Master's,Hybrid,Data scientist or machine learning specialist,100-499
16,1,10.0,8,3,2,200000.0,United States of America,Master's,Remote,Developer,100-499
16,0,5.0,8,5,2,120000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,1,16.0,8,1,2,115390.0,United States of America,Master's,Remote,Developer,10-19
2,1,8.0,8,3,2,89222.0,Canada,Master's,Remote,Developer,100-499
9,1,27.0,8,3,0,86743.0,Netherlands,Master's,Hybrid,Developer,100-499
15,0,3.0,8,0,0,74483.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,1k-4.9k
16,0,7.0,13,5,2,167000.0,United States of America,Bachelor's,Remote,Engineering manager,20-99
16,1,5.0,16,3,0,165000.0,United States of America,Master's,Hybrid,Other (please specify):,100-499
16,1,40.0,8,2,2,150000.0,United States of America,Master's,Remote,Developer,10k+
16,0,11.0,8,0,2,160000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
16,2,28.0,8,6,2,150000.0,United States of America,Other,Remote,Developer,5k-9.9k
15,0,4.0,8,2,0,119173.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,10k+
12,0,18.0,8,6,2,106019.0,Spain,Bachelor's,Remote,Developer,5k-9.9k
16,0,14.0,8,5,2,140000.0,United States of America,Bachelor's,Remote,Developer,20-99
15,0,0.5,8,1,0,43448.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,10-19
9,1,18.0,8,4,2,50332.0,Netherlands,Master's,Remote,Developer,2 to 9 employees
2,0,28.0,8,3,2,133833.0,Canada,Bachelor's,Remote,Developer,100-499
4,0,2.0,8,4,2,35340.0,France,Bachelor's,Remote,Developer,2 to 9 employees
16,0,27.0,8,3,2,175000.0,United States of America,Bachelor's,Remote,Developer,100-499
2,0,5.0,8,2,2,193314.0,Canada,Bachelor's,Remote,Developer,10k+
16,0,5.0,8,5,2,126000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,1,25.0,8,5,2,170000.0,United States of America,Master's,Remote,Developer,20-99
16,0,9.0,18,3,1,200000.0,United States of America,Bachelor's,In-person,Project manager,100-499
16,2,18.0,24,0,0,110310.0,United States of America,Other,Hybrid,System administrator,1k-4.9k
14,1,23.0,8,2,0,143281.0,Switzerland,Master's,Hybrid,Developer,10k+
16,1,7.0,8,2,0,150000.0,United States of America,Master's,Hybrid,Developer,10k+
10,0,8.0,8,5,1,72490.0,Norway,Bachelor's,In-person,Developer,20-99
7,0,10.0,8,7,0,102635.0,Israel,Bachelor's,Hybrid,Developer,500-999
4,1,12.0,8,7,0,50332.0,France,Master's,Hybrid,Developer,500-999
16,0,18.0,21,7,2,176000.0,United States of America,Bachelor's,Remote,Security professional,500-999
16,2,10.0,5,3,1,96000.0,United States of America,Other,In-person,Database administrator,100-499
4,1,6.0,8,4,0,44978.0,France,Master's,Hybrid,Developer,2 to 9 employees
7,0,7.0,19,3,0,106912.0,Israel,Bachelor's,Hybrid,Research & Development role,100-499
6,0,11.0,8,0,2,63008.0,India,Bachelor's,Remote,Developer,1k-4.9k
16,0,11.0,2,3,2,200000.0,United States of America,Bachelor's,Remote,Cloud infrastructure engineer,100-499
2,0,16.0,13,5,2,178443.0,Canada,Bachelor's,Remote,Engineering manager,20-99
4,3,2.0,8,1,1,42836.0,France,Postgraduate,In-person,Developer,10-19
2,0,18.0,7,0,2,118962.0,Canada,Bachelor's,Remote,DevOps specialist,1k-4.9k
16,0,5.0,8,6,2,130000.0,United States of America,Bachelor's,Remote,Developer,5k-9.9k
16,0,4.0,8,3,0,85000.0,United States of America,Bachelor's,Hybrid,Developer,100-499
15,1,0.5,8,2,0,48414.0,United Kingdom of Great Britain and Northern Ireland,Master's,Hybrid,Developer,10k+
16,0,7.0,8,2,2,130000.0,United States of America,Bachelor's,Remote,Developer,10k+
6,1,10.0,2,0,2,41197.0,India,Master's,Remote,Cloud infrastructure engineer,1k-4.9k
5,0,14.0,22,3,0,160634.0,Germany,Bachelor's,Hybrid,Senior Executive (C-Suite,100-499
12,0,2.0,8,3,0,27308.0,Spain,Bachelor's,Hybrid,Developer,100-499
5,0,0.5,8,5,1,64254.0,Germany,Bachelor's,In-person,Developer,20-99
16,0,34.0,8,2,1,130000.0,United States of America,Bachelor's,In-person,Developer,10k+
7,0,22.0,8,1,0,122948.0,Israel,Bachelor's,Hybrid,Developer,10-19
16,0,8.0,8,5,2,120000.0,United States of America,Bachelor's,Remote,Developer,20-99
16,0,21.0,8,2,2,152000.0,United States of America,Bachelor's,Remote,Developer,10k+
12,3,10.0,0,0,0,26772.0,Spain,Postgraduate,Hybrid,Academic researcher,1k-4.9k
5,2,11.0,22,5,0,160634.0,Germany,Other,Hybrid,Senior Executive (C-Suite,20-99
16,1,31.0,8,4,1,149000.0,United States of America,Master's,In-person,Developer,2 to 9 employees
16,0,6.0,8,7,2,125000.0,United States of America,Bachelor's,Remote,Developer,500-999
4,1,16.0,8,7,0,72093.0,France,Master's,Hybrid,Developer,500-999
5,3,25.0,8,3,1,85672.0,Germany,Postgraduate,In-person,Developer,100-499
15,1,15.0,8,3,1,119173.0,United Kingdom of Great Britain and Northern Ireland,Master's,In-person,Developer,100-499
16,0,6.0,8,2,1,91450.0,United States of America,Bachelor's,In-person,Developer,10k+
1,0,4.0,8,0,2,16735.0,Brazil,Bachelor's,Remote,Developer,1k-4.9k
11,0,17.0,8,2,2,59815.0,Poland,Bachelor's,Remote,Developer,10k+
10,0,4.0,8,2,0,72490.0,Norway,Bachelor's,Hybrid,Developer,10k+
5,1,23.0,8,6,0,85672.0,Germany,Master's,Hybrid,Developer,5k-9.9k
16,0,2.0,8,5,0,110000.0,United States of America,Bachelor's,Hybrid,Developer,20-99
16,0,0.5,8,0,1,75000.0,United States of America,Bachelor's,In-person,Developer,1k-4.9k
1,0,16.0,8,1,2,71007.0,Brazil,Bachelor's,Remote,Developer,10-19
3,0,9.0,19,4,0,67579.0,Denmark,Bachelor's,Hybrid,Research & Development role,2 to 9 employees
6,0,10.0,8,3,2,50000.0,India,Bachelor's,Remote,Developer,100-499
16,0,14.0,8,4,2,220000.0,United States of America,Bachelor's,Remote,Developer,2 to 9 employees
16,1,25.0,19,7,1,202000.0,United States of America,Master's,In-person,Research & Development role,500-999
4,1,1.0,8,4,1,42836.0,France,Master's,In-person,Developer,2 to 9 employees
5,1,8.0,8,7,0,85672.0,Germany,Master's,Hybrid,Developer,500-999
16,0,9.0,8,5,1,175000.0,United States of America,Bachelor's,In-person,Developer,20-99
16,0,15.0,13,1,2,111000.0,United States of America,Bachelor's,Remote,Engineering manager,10-19
16,0,2.0,8,2,0,118000.0,United States of America,Bachelor's,Hybrid,Developer,10k+
16,0,9.0,8,0,2,150000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
5,1,38.0,8,4,0,85672.0,Germany,Master's,Hybrid,Developer,2 to 9 employees
16,0,16.0,22,5,2,250000.0,United States of America,Bachelor's,Remote,Senior Executive (C-Suite,20-99
15,2,4.0,8,3,2,46552.0,United Kingdom of Great Britain and Northern Ireland,Other,Remote,Developer,100-499
16,0,6.0,8,0,2,120000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
15,1,0.5,12,4,1,21103.0,United Kingdom of Great Britain and Northern Ireland,Master's,In-person,Engineer,2 to 9 employees
5,1,5.0,8,5,0,69608.0,Germany,Master's,Hybrid,Developer,20-99
7,0,6.0,8,3,0,128294.0,Israel,Bachelor's,Hybrid,Developer,100-499
16,0,12.0,2,3,2,160000.0,United States of America,Bachelor's,Remote,Cloud infrastructure engineer,100-499
16,0,4.0,8,1,2,160000.0,United States of America,Bachelor's,Remote,Developer,10-19
5,2,23.0,8,3,0,62112.0,Germany,Other,Hybrid,Developer,100-499
15,1,12.0,8,7,0,124138.0,United Kingdom of Great Britain and Northern Ireland,Master's,Hybrid,Developer,500-999
16,1,2.0,8,5,0,80000.0,United States of America,Master's,Hybrid,Developer,20-99
16,0,3.0,8,0,0,89250.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
16,0,10.0,8,0,2,130000.0,United States of America,Bachelor's,Remote,Developer,1k-4.9k
16,0,9.0,8,5,2,178500.0,United States of America,Bachelor's,Remote,Developer,20-99
4,0,3.0,8,4,2,48190.0,France,Bachelor's,Remote,Developer,2 to 9 employees
16,0,9.0,8,0,1,100000.0,United States of America,Bachelor's,In-person,Developer,1k-4.9k
16,1,10.0,13,5,0,100000.0,United States of America,Master's,Hybrid,Engineering manager,20-99
15,0,2.0,17,5,2,111724.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Remote,Product manager,20-99
16,0,6.0,12,2,2,165500.0,United States of America,Bachelor's,Remote,Engineer,10k+
16,0,21.0,8,3,2,220000.0,United States of America,Bachelor's,Remote,Developer,100-499
16,4,1.0,8,1,2,160000.0,United States of America,School,Remote,Developer,10-19
9,0,9.0,8,2,0,85672.0,Netherlands,Bachelor's,Hybrid,Developer,10k+
4,1,13.0,8,3,0,54616.0,France,Master's,Hybrid,Developer,100-499
5,1,18.0,17,4,0,90212.0,Germany,Master's,Hybrid,Product manager,2 to 9 employees
4,2,12.0,8,1,0,64254.0,France,Other,Hybrid,Developer,10-19
4,1,10.0,13,3,0,80317.0,France,Master's,Hybrid,Engineering manager,100-499
16,0,10.0,8,3,2,155000.0,United States of America,Bachelor's,Remote,Developer,100-499
11,0,2.0,8,6,0,28711.0,Poland,Bachelor's,Hybrid,Developer,5k-9.9k
11,1,9.0,8,5,2,50245.0,Poland,Master's,Remote,Developer,20-99
16,2,15.0,8,7,0,140000.0,United States of America,Other,Hybrid,Developer,500-999
8,0,5.0,16,3,0,58899.0,Italy,Bachelor's,Hybrid,Other (please specify):,100-499
5,0,0.5,8,5,2,41122.0,Germany,Bachelor's,Remote,Developer,20-99
16,4,26.0,12,2,2,117500.0,United States of America,School,Remote,Engineer,10k+
16,0,5.0,8,0,0,246500.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
16,1,6.0,4,0,0,120000.0,United States of America,Master's,Hybrid,Data scientist or machine learning specialist,1k-4.9k
15,2,27.0,8,5,2,106759.0,United Kingdom of Great Britain and Northern Ireland,Other,Remote,Developer,20-99
16,2,19.0,8,2,2,160000.0,United States of America,Other,Remote,Developer,10k+
9,1,10.0,8,5,0,53545.0,Netherlands,Master's,Hybrid,Developer,20-99
16,1,15.0,8,3,0,226000.0,United States of America,Master's,Hybrid,Developer,100-499
16,0,10.0,16,0,2,210000.0,United States of America,Bachelor's,Remote,Other (please specify):,1k-4.9k
16,2,12.0,8,4,2,100000.0,United States of America,Other,Remote,Developer,2 to 9 employees
16,3,7.0,0,0,0,176000.0,United States of America,Postgraduate,Hybrid,Academic researcher,1k-4.9k
4,0,16.0,8,6,0,128507.0,France,Bachelor's,Hybrid,Developer,5k-9.9k
1,0,13.0,8,6,0,142013.0,Brazil,Bachelor's,Hybrid,Developer,5k-9.9k
2,0,14.0,13,1,2,89222.0,Canada,Bachelor's,Remote,Engineering manager,10-19
16,1,27.0,8,3,0,185000.0,United States of America,Master's,Hybrid,Developer,100-499
16,0,3.0,8,2,0,80000.0,United States of America,Bachelor's,Hybrid,Developer,10k+
15,1,8.0,8,7,2,111724.0,United Kingdom of Great Britain and Northern Ireland,Master's,Remote,Developer,500-999
5,0,3.0,7,0,0,64254.0,Germany,Bachelor's,Hybrid,DevOps specialist,1k-4.9k
16,2,26.0,8,5,2,190000.0,United States of America,Other,Remote,Developer,20-99
16,2,10.0,8,2,2,130000.0,United States of America,Other,Remote,Developer,10k+
16,0,10.0,5,2,0,135000.0,United States of America,Bachelor's,Hybrid,Database administrator,10k+
2,0,10.0,8,0,1,104092.0,Canada,Bachelor's,In-person,Developer,1k-4.9k
13,0,27.0,8,3,0,78320.0,Sweden,Bachelor's,Hybrid,Developer,100-499
6,0,5.0,8,0,2,20962.0,India,Bachelor's,Remote,Developer,1k-4.9k
16,0,2.0,8,2,2,78000.0,United States of America,Bachelor's,Remote,Developer,10k+
16,0,10.0,12,2,2,125000.0,United States of America,Bachelor's,Remote,Engineer,10k+
1,2,7.0,8,2,0,17244.0,Brazil,Other,Hybrid,Developer,10k+
9,3,13.0,0,0,0,107090.0,Netherlands,Postgraduate,Hybrid,Academic researcher,1k-4.9k
16,0,7.0,8,1,2,130000.0,United States of America,Bachelor's,Remote,Developer,10-19
1,0,15.0,8,0,2,50719.0,Brazil,Bachelor's,Remote,Developer,1k-4.9k
16,0,2.0,8,5,0,95000.0,United States of America,Bachelor's,Hybrid,Developer,20-99
2,2,35.0,16,3,0,81787.0,Canada,Other,Hybrid,Other (please specify):,100-499
2,2,6.0,8,3,0,74351.0,Canada,Other,Hybrid,Developer,100-499
4,2,2.0,8,5,2,36410.0,France,Other,Remote,Developer,20-99
14,1,3.0,0,0,1,60619.0,Switzerland,Master's,In-person,Academic researcher,1k-4.9k
16,2,4.0,8,5,2,85000.0,United States of America,Other,Remote,Developer,20-99
5,2,6.0,8,1,2,61684.0,Germany,Other,Remote,Developer,10-19
16,0,8.0,8,0,0,140000.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
16,1,32.0,10,0,2,150000.0,United States of America,Master's,Remote,Developer Experience,1k-4.9k
11,1,4.0,8,7,1,41057.0,Poland,Master's,In-person,Developer,500-999
5,2,26.0,8,7,1,70144.0,Germany,Other,In-person,Developer,500-999
5,4,21.0,8,6,0,91026.0,Germany,School,Hybrid,Developer,5k-9.9k
1,2,11.0,8,5,0,26374.0,Brazil,Other,Hybrid,Developer,20-99
16,1,6.0,8,5,0,139500.0,United States of America,Master's,Hybrid,Developer,20-99
16,0,22.0,8,1,2,150000.0,United States of America,Bachelor's,Remote,Developer,10-19
16,1,26.0,7,7,0,140000.0,United States of America,Master's,Hybrid,DevOps specialist,500-999
2,1,3.0,12,7,0,78813.0,Canada,Master's,Hybrid,Engineer,500-999
1,0,3.0,8,8,2,28403.0,Brazil,Bachelor's,Remote,Developer,Unknown
16,2,1.0,8,5,0,70200.0,United States of America,Other,Hybrid,Developer,20-99
16,0,3.0,8,3,2,108000.0,United States of America,Bachelor's,Remote,Developer,100-499
1,1,17.0,8,4,2,36518.0,Brazil,Master's,Remote,Developer,2 to 9 employees
16,2,12.0,8,3,2,140000.0,United States of America,Other,Remote,Developer,100-499
16,1,7.0,8,3,2,185000.0,United States of America,Master's,Remote,Developer,100-499
5,3,25.0,0,6,2,69608.0,Germany,Postgraduate,Remote,Academic researcher,5k-9.9k
16,0,8.0,8,5,1,103000.0,United States of America,Bachelor's,In-person,Developer,20-99
16,1,6.0,8,2,0,160000.0,United States of America,Master's,Hybrid,Developer,10k+
16,0,18.0,2,7,2,185000.0,United States of America,Bachelor's,Remote,Cloud infrastructure engineer,500-999
16,0,2.0,8,6,0,94500.0,United States of America,Bachelor's,Hybrid,Developer,5k-9.9k
16,0,16.0,8,2,0,110000.0,United States of America,Bachelor's,Hybrid,Developer,10k+
5,0,2.0,8,3,0,77104.0,Germany,Bachelor's,Hybrid,Developer,100-499
5,0,0.5,8,0,0,44978.0,Germany,Bachelor's,Hybrid,Developer,1k-4.9k
16,0,43.0,8,6,1,150000.0,United States of America,Bachelor's,In-person,Developer,5k-9.9k
15,1,19.0,8,3,2,62069.0,United Kingdom of Great Britain and Northern Ireland,Master's,Remote,Developer,100-499
2,0,10.0,13,1,0,126397.0,Canada,Bachelor's,Hybrid,Engineering manager,10-19
2,0,3.0,16,2,2,78069.0,Canada,Bachelor's,Remote,Other (please specify):,10k+
12,1,25.0,8,3,0,53545.0,Spain,Master's,Hybrid,Developer,100-499
2,1,10.0,13,3,2,223054.0,Canada,Master's,Remote,Engineering manager,100-499
5,1,20.0,22,7,0,214179.0,Germany,Master's,Hybrid,Senior Executive (C-Suite,500-999
16,0,41.0,8,4,2,120000.0,United States of America,Bachelor's,Remote,Developer,2 to 9 employees
16,0,3.0,16,1,2,145000.0,United States of America,Bachelor's,Remote,Other (please specify):,10-19
1,0,4.0,8,5,2,14201.0,Brazil,Bachelor's,Remote,Developer,20-99
5,2,27.0,8,0,0,85672.0,Germany,Other,Hybrid,Developer,1k-4.9k
5,2,3.0,8,3,2,46905.0,Germany,Other,Remote,Developer,100-499
16,1,30.0,8,7,2,230000.0,United States of America,Master's,Remote,Developer,500-999
16,4,17.0,2,2,2,250000.0,United States of America,School,Remote,Cloud infrastructure engineer,10k+
5,1,8.0,8,3,0,73892.0,Germany,Master's,Hybrid,Developer,100-499
5,2,1.0,8,5,0,35340.0,Germany,Other,Hybrid,Developer,20-99
1,0,3.0,8,4,0,14607.0,Brazil,Bachelor's,Hybrid,Developer,2 to 9 employees
16,1,14.0,8,5,0,95000.0,United States of America,Master's,Hybrid,Developer,20-99
16,0,1.0,8,5,1,82000.0,United States of America,Bachelor's,In-person,Developer,20-99
11,0,3.0,12,6,2,21749.0,Poland,Bachelor's,Remote,Engineer,5k-9.9k
16,0,9.0,8,7,0,205000.0,United States of America,Bachelor's,Hybrid,Developer,500-999
5,0,2.0,8,1,2,48190.0,Germany,Bachelor's,Remote,Developer,10-19
16,2,2.0,8,4,0,47000.0,United States of America,Other,Hybrid,Developer,2 to 9 employees
4,1,2.0,8,3,1,27843.0,France,Master's,In-person,Developer,100-499
16,0,1.0,8,7,2,140000.0,United States of America,Bachelor's,Remote,Developer,500-999
16,2,23.0,17,6,0,175000.0,United States of America,Other,Hybrid,Product manager,5k-9.9k
16,3,2.0,8,0,2,100000.0,United States of America,Postgraduate,Remote,Developer,1k-4.9k
11,2,2.0,7,6,0,47852.0,Poland,Other,Hybrid,DevOps specialist,5k-9.9k
16,0,30.0,8,3,2,19000.0,United States of America,Bachelor's,Remote,Developer,100-499
15,0,11.0,8,7,0,103035.0,United Kingdom of Great Britain and Northern Ireland,Bachelor's,Hybrid,Developer,500-999
15,1,1.0,8,5,1,31531.0,United Kingdom of Great Britain and Northern Ireland,Master's,In-person,Developer,20-99
5,3,26.0,8,5,0,96381.0,Germany,Postgraduate,Hybrid,Developer,20-99
2,0,2.0,8,3,1,37176.0,Canada,Bachelor's,In-person,Developer,100-499
2,2,26.0,8,0,2,152420.0,Canada,Other,Remote,Developer,1k-4.9k
9,2,15.0,8,2,0,88884.0,Netherlands,Other,Hybrid,Developer,10k+
16,1,0.5,8,4,2,77000.0,United States of America,Master's,Remote,Developer,2 to 9 employees
2,2,3.0,8,2,0,69147.0,Canada,Other,Hybrid,Developer,10k+
15,1,14.0,8,0,0,124138.0,United Kingdom of Great Britain and Northern Ireland,Master's,Hybrid,Developer,1k-4.9k
16,0,12.0,8,3,2,105000.0,United States of America,Bachelor's,Remote,Developer,100-499
0,0,10.0,7,3,0,112377.0,Australia,Bachelor's,Hybrid,DevOps specialist,100-499
2,0,8.0,16,6,0,66916.0,Canada,Bachelor's,Hybrid,Other (please specify):,5k-9.9k
16,0,7.0,8,0,0,170000.0,United States of America,Bachelor's,Hybrid,Developer,1k-4.9k
2,0,14.0,8,3,0,66916.0,Canada,Bachelor's,Hybrid,Developer,100-499
16,0,21.0,8,3,2,145000.0,United States of America,Bachelor's,Remote,Developer,100-499
8,1,20.0,16,5,0,44978.0,Italy,Master's,Hybrid,Other (please specify):,20-99
7,0,19.0,8,7,0,147004.0,Israel,Bachelor's,Hybrid,Developer,500-999
